item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
v03_en_es_EP_001,gpt-5.4-mini,baseline,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_001,gpt-5.4-mini,contract,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_002,gpt-5.4-mini,baseline,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_002,gpt-5.4-mini,contract,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_003,gpt-5.4-mini,baseline,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_003,gpt-5.4-mini,contract,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_004,gpt-5.4-mini,baseline,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_es_EP_004,gpt-5.4-mini,contract,en-es,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_001,gpt-5.4-mini,baseline,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_001,gpt-5.4-mini,contract,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_002,gpt-5.4-mini,baseline,en-hi,editing_preservation,0,3,0,1,1,0,0,4.511904761904762,['preservation_failure']
v03_en_hi_EP_002,gpt-5.4-mini,contract,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_003,gpt-5.4-mini,baseline,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_003,gpt-5.4-mini,contract,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_004,gpt-5.4-mini,baseline,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_hi_EP_004,gpt-5.4-mini,contract,en-hi,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_ar_EP_001,gpt-5.4-mini,baseline,en-ar,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_ar_EP_001,gpt-5.4-mini,contract,en-ar,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_ar_EP_002,gpt-5.4-mini,baseline,en-ar,editing_preservation,1,0,1,0,0,0,0,1.0,[]
v03_en_ar_EP_002,gpt-5.4-mini,contract,en-ar,editing_preservation,1,0,1,0,0,0,0,1.0,[]
