item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
es_en_SA_001,gpt-5.5,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.4149659863945576,"['wrong_output_language', 'task_noncompletion']"
es_en_SA_001,gpt-5.5,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_002,gpt-5.5,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.4819277108433737,"['wrong_output_language', 'task_noncompletion']"
es_en_SA_002,gpt-5.5,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_003,gpt-5.5,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.1384615384615384,"['wrong_output_language', 'task_noncompletion']"
es_en_SA_003,gpt-5.5,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_004,gpt-5.5,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.4100719424460433,"['wrong_output_language', 'task_noncompletion']"
es_en_SA_004,gpt-5.5,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SB_001,gpt-5.5,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_001,gpt-5.5,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_002,gpt-5.5,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_002,gpt-5.5,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_003,gpt-5.5,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_003,gpt-5.5,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SC_001,gpt-5.5,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_001,gpt-5.5,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_002,gpt-5.5,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_002,gpt-5.5,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_003,gpt-5.5,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_003,gpt-5.5,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SD_001,gpt-5.5,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_001,gpt-5.5,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_002,gpt-5.5,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
