item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
es_en_A_001,gpt-4.1-nano,baseline,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_A_001,gpt-4.1-nano,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_B_001,gpt-4.1-nano,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_B_001,gpt-4.1-nano,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_C_001,gpt-4.1-nano,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_C_001,gpt-4.1-nano,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_D_001,gpt-4.1-nano,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_D_001,gpt-4.1-nano,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_A_001,gpt-4.1-nano,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_A_001,gpt-4.1-nano,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_B_001,gpt-4.1-nano,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_B_001,gpt-4.1-nano,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_C_001,gpt-4.1-nano,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_C_001,gpt-4.1-nano,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_D_001,gpt-4.1-nano,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_D_001,gpt-4.1-nano,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_A_001,gpt-4.1-nano,baseline,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_A_001,gpt-4.1-nano,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_B_001,gpt-4.1-nano,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_B_001,gpt-4.1-nano,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_C_001,gpt-4.1-nano,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_C_001,gpt-4.1-nano,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_D_001,gpt-4.1-nano,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_D_001,gpt-4.1-nano,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
