item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
es_en_SA_001,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_002,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_003,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_004,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_005,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_006,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_007,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_008,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_009,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_010,gpt-5.5,content_preservation,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SB_001,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_002,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_003,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_004,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_005,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_006,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_007,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_008,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_009,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_010,gpt-5.5,content_preservation,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SC_001,gpt-5.5,content_preservation,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_002,gpt-5.5,content_preservation,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
